Job Title,Company Name,Location,Job Description,Salary Estimate,SQL,Python,Power_BI,Tableau,Excel
Junior Data Analyst,RetailPulse Systems,"Delhi NCR, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$60K-$146K (Glassdoor est.),1,0,1,0,0
Data Scientist,DataMetrics Inc,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$55K-$146K (Glassdoor est.),0,0,0,0,0
Data Analyst,TechCorp Solutions,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$77K-$184K (Glassdoor est.),1,0,1,0,0
Data Engineer,Global Health Analytics,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$54K-$186K (Glassdoor est.),1,1,0,0,1
Data Scientist,Fintech Innovations,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$107K-$185K (Glassdoor est.),1,1,1,0,0
Data Scientist,Global Health Analytics,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$110K-$156K (Glassdoor est.),1,0,1,0,0
Data Analyst,RetailPulse Systems,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$57K-$187K (Glassdoor est.),1,1,1,0,0
Data Analyst,RetailPulse Systems,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$74K-$150K (Glassdoor est.),1,0,1,0,0
Data Analyst,RetailPulse Systems,"Hyderabad, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$52K-$185K (Glassdoor est.),1,1,0,1,1
Data Scientist,Global Health Analytics,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$65K-$151K (Glassdoor est.),1,1,0,1,1
Data Scientist,Global Health Analytics,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$82K-$163K (Glassdoor est.),1,0,1,0,0
Data Scientist,RetailPulse Systems,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$57K-$143K (Glassdoor est.),1,0,1,0,0
Data Analyst,TechCorp Solutions,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$107K-$132K (Glassdoor est.),1,0,1,0,0
Business Analyst,RetailPulse Systems,"Delhi NCR, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$67K-$132K (Glassdoor est.),1,0,1,0,0
Data Engineer,RetailPulse Systems,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$107K-$172K (Glassdoor est.),1,0,1,0,0
Business Analyst,DataMetrics Inc,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$79K-$173K (Glassdoor est.),1,0,1,0,0
Data Scientist,TechCorp Solutions,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$51K-$168K (Glassdoor est.),0,0,0,0,0
Data Analyst,DataMetrics Inc,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$90K-$160K (Glassdoor est.),1,0,1,0,0
Junior Data Analyst,Global Health Analytics,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$83K-$133K (Glassdoor est.),1,1,0,0,1
Business Analyst,TechCorp Solutions,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$41K-$154K (Glassdoor est.),0,0,0,0,0
Data Analyst,RetailPulse Systems,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$59K-$145K (Glassdoor est.),1,1,0,1,1
Junior Data Analyst,TechCorp Solutions,"Hyderabad, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$113K-$133K (Glassdoor est.),1,1,0,0,1
Data Scientist,DataMetrics Inc,"Hyderabad, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$65K-$178K (Glassdoor est.),1,0,1,0,0
Data Scientist,DataMetrics Inc,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$58K-$188K (Glassdoor est.),1,0,1,0,0
Junior Data Analyst,Fintech Innovations,"Mumbai, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$76K-$133K (Glassdoor est.),1,1,1,0,0
Data Analyst,TechCorp Solutions,"Delhi NCR, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$52K-$150K (Glassdoor est.),1,0,1,0,0
Business Analyst,Fintech Innovations,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$46K-$130K (Glassdoor est.),1,1,0,0,1
Business Analyst,Global Health Analytics,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$95K-$139K (Glassdoor est.),1,1,0,0,1
Business Analyst,DataMetrics Inc,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$118K-$175K (Glassdoor est.),1,1,1,0,0
Data Scientist,Fintech Innovations,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$113K-$147K (Glassdoor est.),0,0,0,0,0
Business Analyst,RetailPulse Systems,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$104K-$151K (Glassdoor est.),0,0,0,0,0
Business Analyst,DataMetrics Inc,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$65K-$146K (Glassdoor est.),0,0,0,0,0
Data Analyst,TechCorp Solutions,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$101K-$155K (Glassdoor est.),1,0,1,0,0
Business Analyst,RetailPulse Systems,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$43K-$164K (Glassdoor est.),1,1,0,1,1
Data Engineer,Fintech Innovations,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$92K-$190K (Glassdoor est.),1,1,0,0,1
Data Analyst,DataMetrics Inc,"Hyderabad, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$108K-$167K (Glassdoor est.),1,1,1,0,0
Data Analyst,Global Health Analytics,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$81K-$138K (Glassdoor est.),1,0,1,0,0
Data Analyst,RetailPulse Systems,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$101K-$186K (Glassdoor est.),1,0,1,0,0
Data Analyst,RetailPulse Systems,"Delhi NCR, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$117K-$165K (Glassdoor est.),1,1,0,0,1
Data Analyst,Global Health Analytics,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$60K-$136K (Glassdoor est.),1,0,1,0,0
Junior Data Analyst,Fintech Innovations,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$55K-$155K (Glassdoor est.),0,0,0,0,0
Business Analyst,TechCorp Solutions,"Hyderabad, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$89K-$157K (Glassdoor est.),1,1,0,0,1
Junior Data Analyst,Global Health Analytics,"Hyderabad, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$64K-$163K (Glassdoor est.),1,1,1,0,0
Business Analyst,TechCorp Solutions,"Mumbai, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$68K-$134K (Glassdoor est.),1,1,0,1,1
Data Engineer,TechCorp Solutions,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$116K-$135K (Glassdoor est.),1,1,0,0,1
Business Analyst,Fintech Innovations,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$109K-$141K (Glassdoor est.),1,1,1,0,0
Data Analyst,TechCorp Solutions,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$43K-$173K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,Fintech Innovations,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$98K-$140K (Glassdoor est.),1,0,1,0,0
Data Analyst,DataMetrics Inc,"Hyderabad, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$45K-$134K (Glassdoor est.),0,0,0,0,0
Business Analyst,RetailPulse Systems,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$44K-$189K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,Global Health Analytics,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$104K-$163K (Glassdoor est.),1,1,0,1,1
Junior Data Analyst,RetailPulse Systems,"Mumbai, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$86K-$131K (Glassdoor est.),1,1,0,1,1
Business Analyst,TechCorp Solutions,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$61K-$181K (Glassdoor est.),0,0,0,0,0
Data Engineer,DataMetrics Inc,"Mumbai, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$70K-$164K (Glassdoor est.),1,1,0,1,1
Business Analyst,RetailPulse Systems,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$85K-$175K (Glassdoor est.),1,1,0,1,1
Business Analyst,TechCorp Solutions,"Hyderabad, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$84K-$149K (Glassdoor est.),1,1,0,1,1
Data Engineer,Global Health Analytics,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$117K-$170K (Glassdoor est.),0,0,0,0,0
Data Analyst,TechCorp Solutions,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$103K-$137K (Glassdoor est.),0,0,0,0,0
Data Analyst,TechCorp Solutions,"Mumbai, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$74K-$137K (Glassdoor est.),1,1,1,0,0
Business Analyst,Global Health Analytics,"Delhi NCR, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$115K-$137K (Glassdoor est.),1,0,1,0,0
Data Engineer,Fintech Innovations,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$70K-$136K (Glassdoor est.),1,1,1,0,0
Junior Data Analyst,RetailPulse Systems,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$78K-$175K (Glassdoor est.),0,0,0,0,0
Business Analyst,RetailPulse Systems,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$46K-$161K (Glassdoor est.),0,0,0,0,0
Data Scientist,Global Health Analytics,"Delhi NCR, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$108K-$179K (Glassdoor est.),1,0,1,0,0
Data Analyst,TechCorp Solutions,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$54K-$144K (Glassdoor est.),1,1,0,1,1
Junior Data Analyst,Global Health Analytics,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$120K-$173K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,Fintech Innovations,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$104K-$156K (Glassdoor est.),1,1,1,0,0
Data Engineer,TechCorp Solutions,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$111K-$157K (Glassdoor est.),1,1,0,0,1
Junior Data Analyst,DataMetrics Inc,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$81K-$170K (Glassdoor est.),1,1,1,0,0
Business Analyst,TechCorp Solutions,"Delhi NCR, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$89K-$177K (Glassdoor est.),1,0,1,0,0
Data Engineer,RetailPulse Systems,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$62K-$190K (Glassdoor est.),1,1,0,1,1
Business Analyst,DataMetrics Inc,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$75K-$155K (Glassdoor est.),1,1,0,1,1
Junior Data Analyst,Fintech Innovations,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$45K-$167K (Glassdoor est.),1,1,0,0,1
Junior Data Analyst,Global Health Analytics,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$90K-$168K (Glassdoor est.),0,0,0,0,0
Business Analyst,TechCorp Solutions,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$64K-$165K (Glassdoor est.),0,0,0,0,0
Data Analyst,TechCorp Solutions,"Hyderabad, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$101K-$173K (Glassdoor est.),1,0,1,0,0
Data Scientist,TechCorp Solutions,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$85K-$187K (Glassdoor est.),0,0,0,0,0
Data Scientist,Global Health Analytics,"Hyderabad, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$43K-$139K (Glassdoor est.),1,1,0,0,1
Data Analyst,DataMetrics Inc,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$94K-$172K (Glassdoor est.),0,0,0,0,0
Data Analyst,Global Health Analytics,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$50K-$152K (Glassdoor est.),1,1,0,0,1
Data Engineer,RetailPulse Systems,"Hyderabad, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$118K-$189K (Glassdoor est.),1,1,1,0,0
Junior Data Analyst,RetailPulse Systems,"Hyderabad, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$66K-$130K (Glassdoor est.),1,0,1,0,0
Business Analyst,DataMetrics Inc,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$61K-$164K (Glassdoor est.),1,1,0,0,1
Data Scientist,Global Health Analytics,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$100K-$186K (Glassdoor est.),1,0,1,0,0
Data Scientist,RetailPulse Systems,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$62K-$151K (Glassdoor est.),1,1,0,1,1
Data Engineer,RetailPulse Systems,"Hyderabad, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$99K-$141K (Glassdoor est.),1,0,1,0,0
Data Analyst,RetailPulse Systems,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$79K-$130K (Glassdoor est.),1,1,0,1,1
Data Analyst,RetailPulse Systems,"Delhi NCR, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$103K-$132K (Glassdoor est.),1,1,0,0,1
Data Analyst,DataMetrics Inc,"Hyderabad, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$99K-$181K (Glassdoor est.),0,0,0,0,0
Business Analyst,RetailPulse Systems,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$65K-$148K (Glassdoor est.),1,0,1,0,0
Junior Data Analyst,Fintech Innovations,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$102K-$178K (Glassdoor est.),1,1,1,0,0
Data Analyst,RetailPulse Systems,"Hyderabad, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$46K-$167K (Glassdoor est.),1,0,1,0,0
Business Analyst,DataMetrics Inc,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$67K-$136K (Glassdoor est.),1,0,1,0,0
Business Analyst,Global Health Analytics,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$92K-$187K (Glassdoor est.),1,1,1,0,0
Business Analyst,Global Health Analytics,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$53K-$186K (Glassdoor est.),1,0,1,0,0
Data Engineer,TechCorp Solutions,"Hyderabad, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$92K-$184K (Glassdoor est.),1,1,0,0,1
Business Analyst,RetailPulse Systems,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$74K-$142K (Glassdoor est.),0,0,0,0,0
Business Analyst,TechCorp Solutions,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$90K-$159K (Glassdoor est.),1,1,0,1,1
Data Analyst,Global Health Analytics,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$59K-$147K (Glassdoor est.),1,1,0,1,1
Data Scientist,Global Health Analytics,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$79K-$155K (Glassdoor est.),0,0,0,0,0
Business Analyst,TechCorp Solutions,"Delhi NCR, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$80K-$185K (Glassdoor est.),1,1,0,0,1
Data Analyst,Fintech Innovations,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$40K-$178K (Glassdoor est.),0,0,0,0,0
Data Scientist,Global Health Analytics,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$92K-$166K (Glassdoor est.),0,0,0,0,0
Data Analyst,TechCorp Solutions,"Hyderabad, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$97K-$167K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,DataMetrics Inc,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$44K-$139K (Glassdoor est.),1,0,1,0,0
Data Scientist,TechCorp Solutions,"Mumbai, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$106K-$169K (Glassdoor est.),1,1,0,1,1
Business Analyst,TechCorp Solutions,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$99K-$182K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,Global Health Analytics,"Hyderabad, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$99K-$187K (Glassdoor est.),1,1,0,1,1
Business Analyst,DataMetrics Inc,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$45K-$135K (Glassdoor est.),1,1,0,0,1
Data Analyst,TechCorp Solutions,"Mumbai, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$85K-$163K (Glassdoor est.),1,1,1,0,0
Data Analyst,Global Health Analytics,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$47K-$133K (Glassdoor est.),1,1,0,0,1
Data Engineer,Fintech Innovations,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$75K-$148K (Glassdoor est.),1,1,1,0,0
Data Analyst,Fintech Innovations,"Delhi NCR, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$77K-$170K (Glassdoor est.),1,0,1,0,0
Data Scientist,RetailPulse Systems,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$103K-$144K (Glassdoor est.),1,1,0,1,1
Data Engineer,DataMetrics Inc,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$62K-$146K (Glassdoor est.),1,0,1,0,0
Junior Data Analyst,DataMetrics Inc,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$83K-$162K (Glassdoor est.),1,1,0,1,1
Junior Data Analyst,DataMetrics Inc,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$102K-$151K (Glassdoor est.),1,0,1,0,0
Data Analyst,RetailPulse Systems,"Pune, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$75K-$174K (Glassdoor est.),1,1,1,0,0
Business Analyst,TechCorp Solutions,"Delhi NCR, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$106K-$158K (Glassdoor est.),1,1,0,0,1
Data Scientist,Fintech Innovations,"Mumbai, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$69K-$143K (Glassdoor est.),1,1,1,0,0
Data Analyst,Global Health Analytics,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$109K-$134K (Glassdoor est.),1,1,0,0,1
Data Engineer,DataMetrics Inc,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$117K-$164K (Glassdoor est.),1,1,0,0,1
